score,content,label,content_len,content_clean,content_token,cluster,tsne_x,tsne_y
5,울외란걸 첨먹었는데요 넘 맛있더라구요 다먹고 재구매 해야겠어요 추천합니다,1,40,울외란걸 첨먹었는데요 넘 맛있더라구요 다먹고 재구매 해야겠어요 추천합니다,울 외다 걸 먹다 넘다 맛있다 먹다 재다 하다 추천 하다,1,-1.9072884,0.56412697
5,매우 마음에 들어요~,1,11,매우 마음에 들어요,매우 마음 들다,3,3.4857953,1.301977
2,겉에 검은잉크가 묻어나와요. 전체적인 마감도 싸구려 품질 티 나네요.,0,38,겉에 검은잉크가 묻어나와요 전체적인 마감도 싸구려 품질 티 나네요,겉 검다 잉크 묻다 나오다 전체 마감 싸구려 품질 티 나다,3,0.29022533,-0.6429465
2,티가 좀 나지만 땡겨지는건 잘 땡겨지네요,0,22,티가 좀 나지만 땡겨지는건 잘 땡겨지네요,티 좀 나 땡기다 자다 땡기다,3,0.3519361,0.35938358
2,각도조절 안 되는 게 좀 아쉽네요,0,18,각도조절 안 되는 게 좀 아쉽네요,각도 조절 안 되다 게 좀 아쉽다,3,1.3520653,-2.3887677
5,싱가폴에 머무는 동안 문제없이 잘썼어요,1,21,싱가폴에 머무는 동안 문제없이 잘썼어요,싱가폴 머물다 동안 문제 잘쓰다,3,1.4135573,1.7965797
2,너무 적어요 크기가 좀 컷으면 좋겟어요,0,21,너무 적어요 크기가 좀 컷으면 좋겟어요,적다 크기 좀 컷으 좋다,3,1.2289314,0.88046956
5,파우더도 같이 사야했었는데... 방법대로만 따라하면 아주 잘 됨,1,35,파우더도 같이 사야했었는데 방법대로만 따라하면 아주 잘 됨,파우더 사다 하다 방법 만 따르다 아주 자다 되다,3,0.4716663,0.7936888
5,배송이 생각보다 빨리와서 놀랬어요. 그리고 제품도 매우 가볍고 속도도 빨라서 참 편하네요,1,49,배송이 생각보다 빨리와서 놀랬어요 그리고 제품도 매우 가볍고 속도도 빨라서 참 편하네요,배송 생각 오다 놀래다 제품 매우 가볍다 속도 빨 차다 편하다,3,1.0622382,0.49412853
1,별로안돡시디신ㄱ지디시니디시시시,0,16,별로안돡시디신 지디시니디시시시,로안 돡 시디 신 디시 디시 시시,3,0.15308687,0.03913119
5,포장도 꼼꼼하고 너무 맛있습니다,1,17,포장도 꼼꼼하고 너무 맛있습니다,포장 꼼꼼하다 맛있다,1,-1.5114284,0.99392474
2,광고에 속았음. 나랑 지인 같이 샀는데둘다 불만족임. 일반 미스트 뿌린정도임. 분사력도 최악임 일반 다이소에서 파는 공병 미스트 분사력 정도임. 창렬임,0,84,광고에 속았음 나랑 지인 같이 샀는데둘다 불만족임 일반 미스트 뿌린정도임 분사력도 최악임 일반 다이소에서 파는 공병 미스트 분사력 정도임 창렬임,광고 았음 나 지인 사다 두다 불만족 임 일반 미스트 뿌리다 정도 임 분사 최악 임 일반 다이소 팔다 공병 미스트 분사 정도 임 창렬임,3,0.19364187,0.075763896
2,재구매 티타늄이라고 아주 가벼울줄 알았는데 알 크기가 있어서 그런지 무게감이 느껴지네여 디자인은 맘에 들어여,0,60,재구매 티타늄이라고 아주 가벼울줄 알았는데 알 크기가 있어서 그런지 무게감이 느껴지네여 디자인은 맘에 들어여,재다 티타늄 아주 가볍다 알다 알 크기 있다 그렇다 무게 감 느끼다 지네 디자인 맘 들다,3,1.6534121,0.554879
2,배송도 너무 느리고 그냥 그렇습니다,0,19,배송도 너무 느리고 그냥 그렇습니다,배송 느리다 그냥 그렇다,3,-1.0286868,-2.9083586
5,완전강추템,1,5,완전강추템,완전 강추템,3,-2.3395476,-0.8792758
5,재구매 맘에들어요 감사합니더,1,15,재구매 맘에들어요 감사합니더,재다 맘 들다 감사하다 더,3,-0.31280723,2.3595443
5,배송도 빠르고 운동기구가 약하지 않을까 걱정했는데 튼튼한거 같아요,1,36,배송도 빠르고 운동기구가 약하지 않을까 걱정했는데 튼튼한거 같아요,배송 빠르다 운동 구가 약하다 않다 걱정 하다 튼튼하다 같다,2,0.3249357,2.6367056
2,"기본은 아주 튼튼하고 리모콘기능도 만족 스녑습니다 허나,머리쪽과 다리부분 플라스틱같은걸로 댄것은 삐그덕거리고 고정도 안되고 금새 망가질꺼 같아서 불안하고 매우 불만족스럽네요",0,96,기본은 아주 튼튼하고 리모콘기능도 만족 스녑습니다 허나 머리쪽과 다리부분 플라스틱같은걸로 댄것은 삐그덕거리고 고정도 안되고 금새 망가질꺼 같아서 불안하고 매우 불만족스럽네요,기본 아주 튼튼하다 리모콘 기능 만족 스녑습니 허다 머리 쪽 다리 부분 플라스틱 같다 대다 삐 덕 거리 고정 안되다 망가지다 같다 불안하다 매우 불만족 스럽다,3,0.36267313,-1.5196431
5,오늘받자마자 처음써요^^ 눈밑이 너무건조하고 피부가얇아져서주문했어요 효과가있길바래요,1,46,오늘받자마자 처음써요 눈밑이 너무건조하고 피부가얇아져서주문했어요 효과가있길바래요,오늘 받다 처음 써다 눈밑 건조하다 피부 얇다 주문 하다 효과 있다 바 요,0,2.1648614,-0.5595651
5,냄새가 너무 좋아요 오줌냄새 확 잡아주네요~~~~😍😍😍😍,1,31,냄새가 너무 좋아요 오줌냄새 확 잡아주네요,냄새 좋다 오줌 냄새 확 잡다,3,0.36977965,-0.71383774
2,아직까진 효과모르겠네요,0,12,아직까진 효과모르겠네요,효과 모르다,3,3.3483477,-0.58277833
2,불편해요 걍 아기들고 닦는게 편해요,0,19,불편해요 걍 아기들고 닦는게 편해요,불편하다 아기 닦다 편하다,3,0.9670388,0.2952267
4,배송도 빠르고 상품도 품질이 좋네요,1,19,배송도 빠르고 상품도 품질이 좋네요,배송 빠르다 상품 품질 좋다,2,-0.45559746,3.4843454
2,설치너무오래걸려요... 너무 오래걸렸어요,0,22,설치너무오래걸려요 너무 오래걸렸어요,설치 무오 걸리다 걸리다,3,-0.54554635,-1.2823727
1,일주일도 못가는 매우 부실한 제품. 이미지와 완전 다른 두께. 반드시 시장에서 퇴출시키고 중국으로 돌아가게 만들어야 합니다,0,68,일주일도 못가는 매우 부실한 제품 이미지와 완전 다른 두께 반드시 시장에서 퇴출시키고 중국으로 돌아가게 만들어야 합니다,일주일 가다 매우 부실하다 제품 이미지 완전 다른 두께 반드시 시장 퇴 출시 키 중국 돌아가다 만들다 하다,3,-0.044660717,0.044739407
5,향기가 너무 좋아요 재구매 의사있어요 한방울씩만 나오면 너무 좋을것같아요,1,40,향기가 너무 좋아요 재구매 의사있어요 한방울씩만 나오면 너무 좋을것같아요,향기 좋다 재다 의사 있다 방울 나오다 좋다 같다,3,-2.3391259,2.188031
1,물건상태가 넘 더러웠어요,0,13,물건상태가 넘 더러웠어요,물건 상태 넘다 더럽다,3,-1.0965798,-1.3084555
2,보기 좋게 망했네요.. 평소 주위에서 금손이라고 평가 받았는데 슬프네요. ㅎㅎㅎ 경화액도 누수가있었던거 걑고... 한번 더 도전해볼 용기는 안나네요. ㅎㅎ 부착 후 제거하는데 거짓말안하고 3시간 걸렸습니다. ㅠㅠ,0,118,보기 좋게 망했네요 평소 주위에서 금손이라고 평가 받았는데 슬프네요 경화액도 누수가있었던거 걑고 한번 더 도전해볼 용기는 안나네요 부착 후 제거하는데 거짓말안하고 3시간 걸렸습니다,보기 좋다 망하다 평소 주위 금손 평가 받다 슬프다 경화 액 누수 있다 걑 한번 더 도전 해보다 용기 안나 부착 후 제거 하다 거짓말 안 걸리다,3,0.7210461,0.021680158
2,허리둘레가작았습니다,0,10,허리둘레가작았습니다,허리 둘레 작다,3,1.5571867,-1.2088253
5,가격도 좋고 무엇보다 부모님이 좋아하시네요,1,23,가격도 좋고 무엇보다 부모님이 좋아하시네요,가격 좋다 무엇 부모님 좋아하다,3,-2.1496344,1.5188702
2,간장보다는 양념이 더 낫네요,0,15,간장보다는 양념이 더 낫네요,간장 양념 더 낫다,3,-2.1287184,-2.3214161
4,잘받았습니다 많이파십시요~,1,14,잘받았습니다 많이파십시요,받다 파다,3,-2.045463,-2.9948406
5,바퀴벌레가 다시는 나오지않기를~!!,1,19,바퀴벌레가 다시는 나오지않기를,바퀴벌레 다시다 나오다 않다,3,-1.7182553,-0.24388759
5,생강이 아주 크고 튼실했습니다 신선하구요 서산생강이라서 그런가봅니다,1,37,생강이 아주 크고 튼실했습니다 신선하구요 서산생강이라서 그런가봅니다,생강 아주 크다 튼실하다 신선하다 서산 생강 그렇다 가보다,3,2.1745567,0.3150344
2,사이즈가 커서 조금 불편해요,0,15,사이즈가 커서 조금 불편해요,사이즈 커서 조금 불편하다,3,1.6833782,-0.82115793
4,이거 근데 충전하려고 꽂은지 몇시간안됐는데 초록불이되서 너무 빨리된것같아 뺏다 다시 꽂으니 빨간불로 다시 충전되더라구요 그냥 써야하는건가요?,1,78,이거 근데 충전하려고 꽂은지 몇시간안됐는데 초록불이되서 너무 빨리된것같아 뺏다 다시 꽂으니 빨간불로 다시 충전되더라구요 그냥 써야하는건가요,거 충전 하다 꽂다 시간 돼다 초록불 되다 되다 같다 뺏다 다시 꽂다 빨갛다 불로 다시 충전 되다 그냥 써다 가요,3,0.36676157,-0.7268863
2,가격대비 별로네요~! 가격을 낮추면 좋을것 같습니다,0,28,가격대비 별로네요 가격을 낮추면 좋을것 같습니다,가격 대비 별로 가격 낮추다 좋다 같다,3,1.9384519,1.5054337
5,정사이즈에 가벼워서 너무 마음에 듭니다.,1,22,정사이즈에 가벼워서 너무 마음에 듭니다,정사 이즈 가볍다 마음 듭니,3,3.870021,0.85035646
5,주문 후 배송이 빠르고 여름에 쓰기에 두께도 적당하네요. 너무 조이지 않아요,1,42,주문 후 배송이 빠르고 여름에 쓰기에 두께도 적당하네요 너무 조이지 않아요,주문 후 배송 빠르다 여름 쓰기 두께 적당하다 조이 않다,2,0.3462148,2.9429622
5,배송은 빨라요~ 잘쓸께요,1,13,배송은 빨라요 잘쓸께요,배송 빨르다 잘쓰다,2,-2.07273,2.730814
2,큰효과를 못보고 있어요,0,12,큰효과를 못보고 있어요,크다 효과 보다 있다,3,3.1476808,-0.5791506
2,9월27일보냈다는 택배가 10월6일 도착하여 휴일포함 9일 걸렸습니다,0,38,9월27일보냈다는 택배가 10월6일 도착하여 휴일포함 9일 걸렸습니다,택배 도착 하다 휴일 포함 걸리다,0,-0.83842117,-0.9402481
5,좋아요 먹기도 편하고 ㅎ,1,13,좋아요 먹기도 편하고,좋다 먹기 편하다,3,1.5755808,1.9830022
2,코로나때문인지..배송이 좀 느리네요 ㅠ,0,21,코로나때문인지 배송이 좀 느리네요,코로나 때문 배송 좀 느리다,3,-1.3633038,-2.2276812
5,촉감도 좋고 마감도 깨끗해요 다만.. 니스 같은 냄새가 나긴 하는데.. 곧 빠질거라고 생각해요. 의자에 앉았을때 편안함도 좋고요. 가격대비 만족스럽습니다,1,85,촉감도 좋고 마감도 깨끗해요 다만 니스 같은 냄새가 나긴 하는데 곧 빠질거라고 생각해요 의자에 앉았을때 편안함도 좋고요 가격대비 만족스럽습니다,촉감 좋다 마감 깨끗하다 다만 니스 같다 냄새 나다 하다 곧 빠지다 생각 하다 의자 앉다 때 편안함 좋다 가격 대비 만족스럽다,3,1.8541325,1.2174978
4,가성비대비좋음. 좋아용,1,12,가성비대비좋음 좋아용,가성 비 대비 좋다 좋다,3,1.6998093,2.6847873
4,입자가 곱고 요거트와 섞어 먹기에 좋네요.,1,23,입자가 곱고 요거트와 섞어 먹기에 좋네요,입자 곱 요거트 섞다 먹기 좋다,3,-1.325654,0.17127876
2,그럭저럭입니다 배송이빨라 직접갈아끼웠어요,0,22,그럭저럭입니다 배송이빨라 직접갈아끼웠어요,이다 배송 이빨 직접 끼우다,3,-0.061615307,0.39669177
4,풍뎅이좋음 풍뎅이나 애벌레나 상품은 괜찮은듯 배송이나 주문한 상품 정확히 확인해서 보내주세요 그것만 확실히~,1,60,풍뎅이좋음 풍뎅이나 애벌레나 상품은 괜찮은듯 배송이나 주문한 상품 정확히 확인해서 보내주세요 그것만 확실히,풍뎅이 좋다 풍뎅이 애벌레 상품 괜찮다 듯 배송 주문 상품 정확하다 확인 하다 보내다 그것 확실하다,0,-0.64458245,0.004577376
5,재구매 안녕하세요.좋습니다,1,14,재구매 안녕하세요 좋습니다,재다 안녕하다 좋다,3,-1.5112432,2.0502691
2,상담원의 대응 태도가 너무 무능하기짝이없어요,0,24,상담원의 대응 태도가 너무 무능하기짝이없어요,상담 대응 태도 무능하다 짝 없다,3,1.1374302,-2.9621692
2,사이즈 맞을 거라 하셨는데 컵이 너무 작네요,0,24,사이즈 맞을 거라 하셨는데 컵이 너무 작네요,사이즈 맞다 거 하다 컵 작다,0,2.2975655,-1.8430426
2,봉이 생각보다 힘이 없어서 잘 빠짐,0,19,봉이 생각보다 힘이 없어서 잘 빠짐,봉 생각 힘 없다 자다 빠지다,3,1.1556555,-0.7324919
4,계속 쓰던 거예요.,1,10,계속 쓰던 거예요,계속 쓰다 거,3,-1.565174,1.8932533
5,깔끔한 기본양말로 추천이요,1,14,깔끔한 기본양말로 추천이요,깔끔하다 말로 추천,3,1.3720515,1.1680019
5,배송도 빠르고 추가 구매했어요,1,16,배송도 빠르고 추가 구매했어요,배송 빠르다 추가 구매 하다,2,-0.58574235,2.661741
5,포장이 개별 포장이라 아주 좋습니다,1,19,포장이 개별 포장이라 아주 좋습니다,포장 개별 포장 아주 좋다,3,-0.46077302,-2.18021
2,소소한 선물이 썩 마음에 들지 않았어요. 거울은 깨져 있고 빗은 제가 안 좋아하는 타입이라서요. 가벼워서 좋으나 바스락거리는 소리가 나서 아쉽네요. 크기는 아줌마에게는 적당합니다.,0,100,소소한 선물이 썩 마음에 들지 않았어요 거울은 깨져 있고 빗은 제가 안 좋아하는 타입이라서요 가벼워서 좋으나 바스락거리는 소리가 나서 아쉽네요 크기는 아줌마에게는 적당합니다,소소하다 선물 썩 마음 들다 않다 거울 깨다 있다 빗다 제 안 좋아하다 타입 요 가볍다 좋다 바스락 거리 소리 나서다 아쉽다 크기 아줌마 적당하다,3,3.033285,1.1979457
2,마감이 별로 안 좋음,0,11,마감이 별로 안 좋음,마감 별로 안 좋다,3,0.5254284,-2.405525
2,중간에불이꺼지는데 왜그런가요?ㅜㅠ 라이터로불붙이기힘들어요,0,31,중간에불이꺼지는데 왜그런가요 라이터로불붙이기힘들어요,중간 불다 왜 가요 라이터 불 붙이다 힘들다,3,0.627478,-0.91247696
5,"선물 했는데, 받은 사람이 좋아했습니다.",1,22,선물 했는데 받은 사람이 좋아했습니다,선물 하다 받다 사람 좋아하다,0,-1.8542084,1.6065413
5,재구매 보리굴비는 늘 여기서만 먹어요,1,20,재구매 보리굴비는 늘 여기서만 먹어요,재다 보리 굴비 늘 여기 만 먹다,1,-2.3090203,0.20479257
4,재구매 상담해주시는 분도 친절하고 물건도 화면 그대로에요 5살 109센치 17키로 라지 사이즈 딱 맞아요,1,58,재구매 상담해주시는 분도 친절하고 물건도 화면 그대로에요 5살 109센치 17키로 라지 사이즈 딱 맞아요,재다 상담 해주다 분도 친절하다 물건 화면 그대로 살 센치 라지 사이즈 맞다,3,2.1417146,-1.8389932
5,조립도 쉽고 편해요,1,10,조립도 쉽고 편해요,조립 쉬다 편하다,3,2.2709615,1.0599482
2,불의 밝기는 만족합니다. 방수처리는 별로군요 좁은곳에 설치 하려고 슬림한걸 찾았는데 방수처리가 너무 두꺼워서 전혀 안들어갑니다. 뜯기조차 힘드네요.,0,82,불의 밝기는 만족합니다 방수처리는 별로군요 좁은곳에 설치 하려고 슬림한걸 찾았는데 방수처리가 너무 두꺼워서 전혀 안들어갑니다 뜯기조차 힘드네요,불의 밝기 만족하다 방수 처리 별 좁다 곳 설치 하다 슬림한걸 찾다 방수 처리 두껍다 전혀 들어가다 뜯다 힘드다,3,0.7494732,0.041804194
2,또 속았네 홈쇼핑 그럼글치 에휴,0,17,또 속았네 홈쇼핑 그럼글치 에휴,또 았 홈쇼핑 그렇다 글치,3,-0.6421215,-2.8831909
