content,score,label,cluster,tsne_x,tsne_y,실제감성,군집명
배송이 느려서 별하나뺍니다 품질은 좋아요,4,1,3,-0.9623465,3.2238398,긍정,일반감성형
"균형이 안 맞네요 수건을 깔고 해도 툭툭 소리가 나요. 뒷꿈치 닿는 소리가 아닙니다. 그리고 며칠 안 썼는데 좀 삐그덕대네요. 운동효과는 좋지만, 며칠이나 쓸 수 있을지 모르겠네요",2,0,3,2.8809075,-0.67060935,부정,일반감성형
끈은 끈대로 끊어지고 환불해달라니 원래 그런거라 그러고 택배비 아까워서 그냥 환불 안했지만 이런 재품 팔지 마세요,1,0,3,-0.45149878,-1.7430177,부정,일반감성형
목에 걸어도 무겁지 않아 졸아요,5,1,3,0.96540135,-0.759844,긍정,일반감성형
한번에30원이니까,5,1,3,0.9823711,-0.62725335,긍정,일반감성형
너무 약해서 겨울 코트 한곳에 두개걸면 쓰러져요ㅠ 바닥부분에 아령붙여놨어요ㅠ 다른 문제는 거는 부분이 얇고 뾰족해서 옷에 자국이 남아요ㅠ,1,0,3,0.7963379,-0.9098678,부정,일반감성형
마음에 들어요 후기 나중에 또 올릴ㅋ게요,5,1,3,3.480279,1.2903032,긍정,일반감성형
대충 잘받았습니다 너무 공이 딱딱해요,5,1,3,-0.41158342,0.24593562,긍정,일반감성형
이불 보관하려고 샀는데 유용하게 잘쓰고 있습니다!,5,1,0,0.54475135,1.3275756,긍정,제품후기형
'온'이 '은'으로 찍혀요 ㅠㅠ 속상해요,2,0,3,-0.71613777,-0.642717,부정,일반감성형
너무 가벼워요~ 받침대에 힘이 없어요,2,0,3,1.1659243,0.41082832,부정,일반감성형
하루 한알씩 먹어서 좋아요. 효과가 보리는건 아니지만 꾸준히 먹어봅다,5,1,1,-2.5932474,-0.12516004,긍정,식품카테고리
"재구매 받을 땐 많다, 언제 다 먹나 싶었는데, 어느새 두 팩만 남았네요. 혹시나 짧을까 했던 유통기한도 아직 넉넉합니다.",5,1,1,-2.532972,-1.1036867,긍정,식품카테고리
높이를 상의 많이 했었는데 더 높게 할껄 그랬어요 ㅠㅠ,4,1,0,-0.70895225,-2.9273024,긍정,제품후기형
그냥 그럼 어대ㅑ겨우루애야겨오로벱대ㅑㄷ겨ㅛ롤39어로370루38ㄹ호39어ㅗㄹ29륜아ㅓㅗㄹ앨그냥 싼맛에 해볼만함 필름자체가 추천하기시름,2,0,0,-0.72591704,-2.8116882,부정,제품후기형
푹씬푹씬하지는않아요...쓰다보니솜이눌려서...비싸게샀다느껴지네요...이만원초반대였다면좋았겠...,2,0,3,0.2008624,0.57359064,부정,일반감성형
색상이 선명하지 않습니다,1,0,3,1.3912394,-0.1943737,부정,일반감성형
포장도 깨끗하고 맛도 좋습니다.. 색이 좀 생각보다 진하네요..,5,1,3,2.5858011,2.0605927,긍정,일반감성형
머리가 너무 지성이라 기름기가 많아서 구매했는데 이거 괜찮은 것 같습니다. 쓰고 난 이후에도 머리가 푸석하디 않아서 좋아요,5,1,0,0.3340578,0.7965885,긍정,제품후기형
암막 정도 문의 하려고 전화를 몇번이나 했는데 통화도 안되고해서 그냥 주문했더니 역시나 암막이 아니라 빛가림 수준...ㅠㅠ,1,0,0,-0.31747,-0.1411659,부정,제품후기형
"상품설명에 넘 충실해 실망도 크네요. 걸이장치는 좌,우에 따라 설치가 불편하고 참 약해서 이름이 걸이장치인가 싶네요.",2,0,3,1.0884706,-1.6281086,부정,일반감성형
회사에서 발받침용으로 사용하고 있어요 발이 자주 부었었는데 이거 쓰고나서는 붓기가 안생겨서 좋아요,4,1,3,0.4891361,0.8364894,긍정,일반감성형
진짜 많이 구매했는데 사은품 야스리 하나 보내주셧더라구요~ 다른곳에서 주문했을때 받앗던 사은품에 비해 너무... 약소해서 뭐 다른건 다 괜찮습니다! 구매한 제품들은 다 맘에 들고 사고싶었던 것들이라 만족입니다.,2,0,0,-0.49137253,0.7126183,부정,제품후기형
가격과 품질 모두 만족스럽습니다,5,1,3,0.33781195,2.164667,긍정,일반감성형
회사에서 사용하려고 샀는데 깔끔하고 좋아요~~,5,1,0,1.3543108,0.9769376,긍정,제품후기형
크기는 맘에들었는데 30%정도는 물러지고있고 두개는 완전물컹해서 교환요청하려고 사진까지찍었는데 걍 반품 귀찮아 버리고먹어요 생물이라 이해는하지만 좀~~~,2,0,3,-0.49693477,-0.85398173,부정,일반감성형
저렴한 가격에 양도 아주 많아요!,5,1,3,0.4976102,1.2802484,긍정,일반감성형
개인적으로 진짜 최악 입니다..이런말 잘 안쓰는데.. 편리는 하나 너무 작어요,1,0,3,0.02329887,0.5931778,부정,일반감성형
그냥 물에갈은 콩가루 푼 맛 효과 없음,1,0,3,3.5507689,-0.71945125,부정,일반감성형
바로사서 마시고 할인받고 좋아요,5,1,3,0.42590308,0.55732435,긍정,일반감성형
사각형이 아니라 의자에 잘 맞지 않습니다 ㅜㅜ,1,0,3,2.6915407,-2.0086763,부정,일반감성형
단짠 단짠 숯불용만 제입맛에 맞아요,2,0,3,-1.2393275,-1.0868387,부정,일반감성형
깔끔하고 크기도 적당한데요. 안이 왜이렇게 더러운가요. 그리고 진짜 진짜 무거워요. 감안하시길,2,0,3,1.6104951,0.27930322,부정,일반감성형
효과없는듯 효과없는듯ㅂㅈ어뱌ㅐㅈㅇㅂ젱ㅂㅈ에벵벵벶엡ㅈㅇㅈㅂㅂㅈㄼㄻㄻㄴㄹㅋㅌㅋㅍㅋㅍㅌㅋㅍㅌㅋㅍㅌㅋㅍㅌㅋㅍㅌㅋㅍㅌㅋㅌㅋㅍㅌㅋㅍ,2,0,3,3.5462377,-0.71075827,부정,일반감성형
검정색만족합니다,5,1,3,-0.99349993,1.6909493,긍정,일반감성형
원래 매트가딱딱한가요?,5,1,3,0.19895315,0.25928155,긍정,일반감성형
아이가 거부감도 없이 좋아합니다,5,1,3,-2.9437714,0.9715282,긍정,일반감성형
배송과불친절함이아쉬워요,1,0,3,1.1752906,-2.620859,부정,일반감성형
ㅍ푸쉬업할때는 불편한데 풀업할때는 괜찬,2,0,0,0.96155226,-0.02987901,부정,제품후기형
가격대비 좋은 점은 잘 모르겠습니다.,2,0,3,2.253609,1.5666786,부정,일반감성형
최악이네요... 선반으로도 아기 문턱 방지용으로도 턱없이 약합니다. 8키로 아기가 몸으로 밀었는데 쇠가 휘어요...이게 말이 되나요..선반에 더 무거운것도 둘 수 있다고 하더니..고정 방식도 너무 허술하고 최악이에요 만원 기부했어요,2,0,0,0.37107247,0.054064486,부정,제품후기형
"부드러워요. 실온에서 적당히 녹이고 전자렌지 돌려서 먹으면 정말 꿀맛,,ㅠ",5,1,1,0.0054172915,0.9483463,긍정,식품카테고리
배송이 너무 느려 짜증이네요,2,0,3,-1.3404535,-2.2921505,부정,일반감성형
색상이 맘에 들어요 딱 맞아요..........,5,1,3,2.6656392,-1.2238103,긍정,일반감성형
변색이빨리되는편이예요,2,0,3,0.47456422,-0.011848661,부정,일반감성형
재구매 향지속력이 본품에비해떨어지는것같아실망스럽습니다.,2,0,3,1.5599638,-1.5563616,부정,일반감성형
향이 무진장 강해요. 비누 꽃향기구요. 묽은 제형 입니다. 크림보다는 젤타입에 가깝구요. 흡수가 굉장히 빠르고 바르고 난 뒤 보송보송해요. 요런 타입은 다 흡수시키면 건조한 느낌이 더 들어서 별로에요.,2,0,3,1.7043123,-0.76543766,부정,일반감성형
예전에 풀크림먹고 너무 무거워서 다른것만 먹었는데 이번에 먹으니 맛있네요 라떼에 넣으니 제입맛엔 다른 수입멸균보다 우유 특유의 젖맛?이 덜 나고 고소하네요 느낌인지는 모르지만 멸균우유상태에 따라 같은 우유라도 맛이 좀 다르게 느껴지는게 있나봐요,5,1,1,-1.8364817,-0.17238,긍정,식품카테고리
"지금도 공유기 사용 중 책장에 가려져, 인터넷 선을 대신해서 공유기를 설치했는데, 잘 되어서 이렇게 잘 애용하고 있슴다.",4,1,0,0.8401775,0.55529886,긍정,제품후기형
"택배기사님들 바쁘신거 알겠지만, 전달도 하지 않으시고 완료라고 하는바람에 물건 찾는데 이리저리 전화 걸고 신제품이라 약콩100이랑 같이 시켰는데 약콩100은 바로 배송받고 ㅠㅠ",2,0,0,-0.84384316,-0.64792746,부정,제품후기형
충전 잘 되고 예쁜데 덱스는 작동을 못시키네요. 덱스 전원으로 구매하시려는 분들은 참고하세요.,4,1,0,0.36439574,0.21258456,긍정,제품후기형
틈새수납장 여러가지 회사상품 비교해봤는데 리센트틈새수납장이 갑이네요. 가격도 깊이도 아주 만족해요. 수납장 깊이가 깊어서 정리하기가 좋네요,5,1,3,0.48473397,1.359382,긍정,일반감성형
배송 빠르고 상담도 친절하시고 상품도 만족합니다,5,1,2,-0.46710858,3.3060563,긍정,배송중심
사장님 이거 실화입니까ㄷㄷ 전날 3시에 주문했는데 오늘 1시에 받았어요,5,1,0,-0.68361664,0.053440835,긍정,제품후기형
생각보다 글립감이 부족,1,0,3,1.562951,-0.83625156,부정,일반감성형
좋아요 아주만족합니다 잘쓰고있ㅇ니요,5,1,3,0.041097887,2.1682732,긍정,일반감성형
묽지 않아서 발림성은 보통이에요 백탁이 별로 없는건 좋네요 양은 적어 보입니다 애들이 더운데 선크림바르고 마스크착용하니 작은 두드러기 같은 것들이 올라와서 더 순한 성분의 선크림 찾다가 구매했어요 두드러기가 덜 했으면 좋겠네요,4,1,0,0.6816185,0.8279662,긍정,제품후기형
싸다는것은 물건이 먹을만 했을때 싼것이지 먹을수 없는 고구마 아무리 많이 준들 버리느랴 쓰레기값 들이고 . . .ㅠ 이런 물건 다시는 팔지 마세요 반품하기 귀찮아서 그냥 버렸음.,2,0,1,-0.41752782,-0.71583134,부정,식품카테고리
냄새가 너무 꼬질꼬질해서 빨았더니 세상에 전부다 털이 빠져서 버렸습니다 빨아서 반품도 안될게 뻔하고 정말짜증납니다 이딴걸 상품으로 판다고 절대 고객을 호구로 보시마세요 그리고 물건을 제값을 받더라도 제대로 된걸 갖다파세요,1,0,3,-0.14994898,-0.7932122,부정,일반감성형
"아이들 책은 무거워서 사용하기 어려워요 배송중 파손되어서 왔어요, 나무쪽 조금 깨져서 퍼티 팔랐네요...암튼 책장이 약해서, 새거하나 다시 샀네요...중복투자 ㅜㅜ",1,0,0,-0.9655597,-0.9307393,부정,제품후기형
택배가 총알로왔네요 감사합니다,5,1,3,-1.1486421,-0.4420537,긍정,일반감성형
견인력이 전혀 느껴지지 않아 안쓰게 되네요 그래도 방문에 거는거보단 따로 프레임이 있는점에 별 2개라도 드려요,2,0,3,0.3696796,0.3557348,부정,일반감성형
너무맛있어요 담에 또 살거에요!!!!,5,1,1,-1.5484722,0.44276336,긍정,식품카테고리
세상 많이 좋아졌네요,5,1,3,0.14209943,0.0554553,긍정,일반감성형
아직 사용전이지만 아주 좋아 보여요,5,1,3,0.88003606,2.6133645,긍정,일반감성형
투퉅ㅌ.쿠캐느늌 ㅡ차추엉,2,0,3,0.28014034,0.09099774,부정,일반감성형
역시 면메리야스가 젤 부드럽고 좋아요,5,1,3,0.5876714,1.9744394,긍정,일반감성형
그라인드 처음인데 원두도 고루 잘 갈리고 전선정리도 말끔하고 너무 맘에듭니다,5,1,0,0.35829037,0.09285339,긍정,제품후기형
재구매 숟가락은 손잡이가 너무 크고 젓가락은 너무 짧네요,2,0,3,0.5154126,-0.5078247,부정,일반감성형
"중간에 먼저시켯던것이 재고가 떨어져서 연락이오셧는데 친절하게 설명해주시고 보너스 금액까지 주신거 정말 감사합니다. 제품에서 조금 고무냄새??이런게 심하게 나지만, 오래쓰면 괜찮을것같아서. 그냥 써봐요 ㅎㅎ 제품보다 친절한 업체에 박수^^.",5,1,3,1.8386008,-0.21927182,긍정,일반감성형
너무 뻣뻣해요 제가 아직 초보라 잘 모르는건지 한손에 감기질 않아서 잘 안쓰게되네요,2,0,3,1.6271886,0.16221192,부정,일반감성형
재구매 먼지 엄청 많습니다 털어도 털어도 끝이 안 나요 전나무베딩이라 알레르기도 쉽게 올라오구요 햄찌하나가 알레르기가 심하게 올라와서 고생하고 있어요ㅜㅜ 다신 안 삽니다,1,0,3,-0.8073766,0.30736688,부정,일반감성형
저렴하고 싱싱하고 사이즈가 크고 작게 이쁩니다. 5일 후숙후 먹으니 더 다네요~^^,5,1,1,1.707655,-0.95561284,긍정,식품카테고리
생각한 것보다 훨 크네요. 기존에 사용중이었는데 꽤 오래써서 교체용으로 구매했습니다.,4,1,0,1.7653906,0.1751444,긍정,제품후기형
아주 맛있어요~ 새콤달콤 ㅋ 크기도 딱!!,5,1,1,-2.5399618,0.7927271,긍정,식품카테고리
가격이 써서 구매했지만 그냥 그래요,2,0,0,-0.8592284,-3.0228593,부정,제품후기형
사람의 기술이 많이 필요할것 같아요 저는 기술이 부족해서... 이거 하고 좀 있다 미용실가서 매직했네요 기술이 뛰어나신 분만 도전하시길...자기 머리 하기 쉽지 않아요 다른 사람 머리면 모를까..,2,0,0,0.3985528,0.24004318,부정,제품후기형
이 제품이 아닌 다른 제품이 와서 평가할 수가 없네요...,2,0,0,0.21633507,-0.21007547,부정,제품후기형
여수에서 시킨거라 기대를 많이 했는데 갓이 억세고 맛없어요 ㅠㅠ 실망이에요,2,0,0,0.41606924,-2.1168635,부정,제품후기형
총알오징어라 샀는데 크기는 좋으나 내장이 넘무써서 내장 다 빼고 먹엇네요;; 총알오징어인데 내장이 써서 버리고 먹엇ㄷㆍ니 괜히 돈 아깝네요 일반 오징어 살껄;;ㅡㅡ,2,0,3,2.3914557,-0.67377245,부정,일반감성형
바지 잠그는 후크가 입자 마자 튕겨 나가면서 고정되는 부분이 뿌러졌네요. 덕분에 수선비가 추가 되었습니다.,2,0,3,0.4334615,-0.56033874,부정,일반감성형
아주만족합니다 싱싱하고 좋아요,5,1,3,-0.331734,2.0407605,긍정,일반감성형
"전에 쓰던 가루세제보다 세정력이 안좋고, 안녹아있어서 당황.",2,0,3,-1.2428992,-0.9073704,부정,일반감성형
타 브랜드보다 얇아요.,2,0,3,1.411707,-1.9086113,부정,일반감성형
만족합니다 아직 푹신해요,5,1,3,-1.7840323,2.043375,긍정,일반감성형
제품은 이상없는거같은데 뭐가 묻어왔어요ㅠ.ㅠ 와이어 빠져있어서 끼우는데 장갑같은걸 끼고 해야할것같아요 기름줄줄다묻음... 그리고 다들 뒷벅지가 땡긴다는데 저는 왜 앞벅지가 땡기는지 모르겠어요ㅠㅠ,2,0,0,0.33575055,-0.052663296,부정,제품후기형
제품 받고 세밀하게 확인하지않고 세탁하고보니 이물질이 묻어 있어 기분이 좀상했다,2,0,0,0.06561713,-0.049441677,부정,제품후기형
낚시대가 사용하기 편해요,4,1,0,1.3306454,0.83568364,긍정,제품후기형
"크기나 두께 실용성 모두 갖춰졌지만,,,15cm를 주문했는데도 작아서인지 바닥면이 약간 파여있어서인지 울집 인덕션에 반응하지 못한다는 ㅠㅠ",2,0,0,0.4338027,0.10196529,부정,제품후기형
오자마자 이어폰을 꽂아서 테스트 했는데 커버가 그대로 벗겨지는 불량이 왔네요.. 반품하기 귀찮아서 강력 본드로 커버 붙여서 그냥 저냥 사용할려고요.. 이어폰도 뻑뻑하니 잘 안들어가고 추천하고 싶진 않네요,2,0,0,-0.08793481,-0.4235376,부정,제품후기형
ㅡㅡ 짧아도너무짧아요 입으니 겉치마보다 속바지가 더길게나오는정도 속옷이다보여요 그리고지퍼는 중간에 너무안올라가여,2,0,3,0.81286687,-0.8646577,부정,일반감성형
좋아요. 편해요. 다른샥상도 살까 생각중입니다.,5,1,3,1.1840307,1.4890127,긍정,일반감성형
낚시미끼로는좋아요,5,1,3,1.9700001,1.1532441,긍정,일반감성형
처음에는 맛있었는데 5개정도 먹은뒤부터 좀 역해짐ㅜㅠ 못먹겠음ㅜㅜ 겁나 비싼데ㅜㅠ 내돈ㅜㅠ 건강생각해야하는데 크게 당장 효과를 보는것도 아니니 손이 안감,1,0,1,-1.7473896,-0.2987109,부정,식품카테고리
처음인데 나름 성공했어요..,4,1,3,-1.3423028,0.9236123,긍정,일반감성형
에어캡 추가해서 포장부탁드렸는데도 찌그러져왓어요 뒷판이라 크게 신경안쓰일거같아 조립했는데 찌그러져서 잘 안맞더라구요 조립은 생각보다 쉬워서 금방햇습니다,2,0,0,0.39875877,-0.5947932,부정,제품후기형
원래 가지고있는 테니스치마들보다 훨씬 작아서 못입고있는데 ㅋㅋㅋ 교환환불하기가 복잡해서 그냥 갖고있는중..배송은 빠르고좋아요..,2,0,2,0.07069794,3.2159967,부정,배송중심
비추천 합니다 워치 38mm 보호 필름에 잔 스크레치가 너무 많아여 글구 투명도가 너무 안좋아여 ㅠㅠ,1,0,0,0.05522902,0.21662402,부정,제품후기형
