,score
9798,1
172966,2
38620,1
110566,2
169073,5
155146,5
118538,2
87770,1
54462,4
183037,2
193310,1
34901,5
160763,2
181268,2
177313,2
32440,2
72339,2
143609,5
174614,1
186542,1
111714,5
11396,2
86737,1
20922,4
147488,2
39641,5
141854,5
65048,2
27376,4
17583,2
189537,2
106864,5
18999,5
131484,5
182618,5
39716,1
185282,2
64657,5
136354,5
100998,5
135124,5
131108,2
158363,2
55226,2
81050,2
191142,1
153096,4
32043,1
156173,5
5230,5
184873,2
125255,5
7902,1
141133,5
133738,5
63833,5
88219,2
86682,5
127840,2
164409,5
102434,1
129633,2
174028,5
165442,2
55618,5
133816,5
7788,4
8505,2
80320,5
710,2
42852,5
53316,2
159331,2
139419,5
194230,1
184209,1
83192,1
159522,5
192098,1
163016,5
89090,2
129412,5
100543,5
16401,5
12768,5
99930,5
189962,1
180153,1
88386,2
28958,5
1096,5
183438,5
93793,5
187026,2
190523,4
115597,4
196653,2
35742,2
22425,5
123956,5
181652,5
7933,5
46621,5
112961,5
82512,2
92557,1
30579,2
92209,2
195034,5
92306,1
117008,1
159902,5
77549,2
87146,2
51933,2
106256,5
181118,5
164159,2
125542,5
63492,2
68812,2
26633,2
69081,4
75292,5
45156,5
71930,2
93852,4
183055,5
39063,4
88914,2
31223,5
194368,5
11478,2
24481,2
77157,4
149496,2
25995,4
88604,5
6599,2
165162,2
99738,1
6555,5
37334,2
100638,2
124481,1
64733,5
68150,1
68392,2
165369,2
103768,1
113450,5
106086,2
194020,4
76371,5
78860,2
70031,4
91154,2
26492,4
108396,1
40130,2
152245,2
36289,1
111706,2
133895,1
177558,4
111779,2
26266,2
47681,2
81452,2
58428,5
85261,2
181665,2
115997,4
70946,5
173923,5
141467,2
92673,2
35903,5
105819,5
179085,5
21995,2
61389,5
64206,1
198263,2
155211,2
82112,5
157128,5
144073,1
61525,2
164192,5
41100,5
76600,5
11217,5
22975,5
115809,1
132958,2
50155,5
97090,5
171689,2
141187,2
78042,4
162681,1
158496,5
55245,2
141245,2
48164,1
66150,2
44094,1
145529,5
27709,5
116160,1
111190,2
85189,2
161530,5
115956,2
106867,1
129215,4
97892,5
100643,5
165091,2
52251,1
76872,5
79286,5
59349,4
76984,1
181957,2
190215,2
108507,2
71175,2
94876,2
55404,1
106023,2
150839,2
60244,5
119420,2
8060,2
42992,5
33462,4
6479,1
137839,2
151487,1
152181,4
44690,1
85092,1
94319,5
151590,5
129493,2
30307,2
14843,2
73669,1
58900,5
117592,5
26065,2
40049,2
36978,2
114383,2
55943,2
141495,5
121226,5
147253,2
50290,5
12698,5
44244,5
40714,5
44529,5
90187,4
65643,5
130851,2
109549,5
78735,4
148431,5
118247,1
171006,5
104895,2
14156,2
118180,5
122643,2
86471,2
143531,2
49008,5
179329,2
18017,5
151773,1
6000,1
156159,1
197865,2
92587,4
10915,2
15506,5
171276,5
98133,5
76976,2
142602,5
100398,2
179112,5
9027,2
45701,2
31620,1
99162,5
85011,1
43986,2
176190,5
90110,5
129739,1
13871,4
52910,5
60056,5
94567,1
120103,5
51366,5
134251,4
142284,5
151877,2
148648,5
108983,2
14675,5
6131,2
23614,2
101891,1
185103,2
13689,1
86987,1
175013,5
145496,5
28705,2
188157,5
185130,2
182576,1
96014,5
86868,5
64507,4
172133,1
165870,2
81773,1
124894,5
191180,5
32042,5
4396,2
133336,2
89374,2
101286,5
169330,2
189823,5
166740,5
173830,5
92785,2
187359,5
159915,2
179012,2
182379,5
52624,2
167802,5
161671,2
106973,1
190211,5
78573,2
28350,5
79028,2
44694,2
28620,5
12703,2
175546,5
173091,2
11899,1
5111,1
53779,5
128396,5
88055,2
86152,5
14674,5
20296,5
158571,2
168826,2
8935,1
87919,5
133125,5
114996,5
35846,2
86687,2
106542,5
138388,5
22904,5
135660,2
37584,2
11806,2
175308,5
90303,5
94477,5
66983,5
181749,2
128503,5
152125,2
180188,2
160539,2
44010,4
158798,2
117151,5
98810,1
189821,5
170508,2
117633,2
169177,1
133312,1
70190,2
173265,5
116460,1
188786,2
80072,5
363,4
94104,2
59442,5
164165,1
1409,1
35455,2
15252,4
44774,1
149179,1
126792,5
125138,5
124278,2
125090,4
90568,2
171556,5
93228,1
182840,5
37938,4
55085,2
139831,5
195185,2
4697,5
6567,5
115567,5
58307,5
147416,5
196374,2
156463,2
170317,2
4596,5
106167,5
120857,5
188502,1
83386,4
73007,5
30671,2
48669,5
191400,5
67989,5
114404,5
111919,2
46556,1
176713,1
109444,5
116532,5
117675,2
41446,5
44372,4
113345,5
61863,2
72297,1
86461,1
174418,5
113674,2
61219,5
174202,2
62009,2
96828,4
106938,1
35896,2
67724,5
154012,1
84388,2
194916,2
119236,1
190374,1
126698,5
8477,5
13867,2
121821,5
65999,1
151174,1
67079,4
127715,1
152099,2
186771,2
60520,5
78168,5
91601,2
141416,2
131986,1
118493,2
37764,5
70156,2
139850,5
121111,1
79855,1
87315,2
177936,4
32800,2
146603,5
64140,5
50015,2
179035,5
146535,1
155867,5
176954,5
172174,5
7224,1
179294,4
57727,5
134026,1
66973,5
157456,2
135381,5
26083,5
31155,2
5933,1
97734,5
100467,5
162287,5
32611,1
6743,4
75018,1
82044,5
196615,2
129631,5
170060,5
50619,2
1938,2
93932,5
147677,1
174293,2
6438,5
98268,2
43106,5
965,5
70960,2
150401,5
53240,1
117650,5
182136,2
176381,4
52170,1
59204,2
174671,2
122028,2
38314,5
40422,1
135848,2
85760,5
28648,5
3210,5
127368,1
148578,4
53529,5
136605,5
24782,2
28801,2
141010,5
77516,5
186658,5
24358,2
97357,2
164956,2
38183,5
42555,2
31905,5
80520,5
197198,5
198460,2
55031,1
56772,5
194023,5
158690,5
180378,2
154703,1
50104,5
177181,5
11946,2
186774,5
79457,5
41579,5
39004,2
171125,5
63857,5
121530,4
61851,2
123589,5
16246,5
8828,5
49980,2
57790,2
117081,5
104407,1
4217,2
24753,2
193649,5
76939,1
147673,2
103216,2
195190,1
92617,2
93826,2
149096,2
195625,5
152929,2
181733,2
19735,5
107453,2
49535,4
89186,2
96551,2
170803,4
30619,5
27824,5
48337,2
71611,4
150162,2
45716,2
80557,2
74307,2
75964,5
110499,5
147803,5
165854,5
152321,2
5930,4
20874,5
142886,2
162390,2
176879,5
39499,1
156483,2
6768,4
131946,4
127464,1
117319,2
171516,2
32374,4
164632,2
63016,1
113861,1
196786,2
40832,5
98706,2
24400,2
43480,2
83057,2
49423,5
120353,5
182288,5
36970,5
197272,1
142989,2
174389,2
40829,5
99416,5
45912,2
169583,2
8747,2
108152,1
95293,1
41250,4
173215,2
45778,2
81680,2
116502,5
48683,1
144858,5
162267,2
162433,4
26842,5
2858,2
91383,1
184312,1
131233,4
155115,4
14577,2
168633,5
23411,2
30746,4
147129,2
187881,2
19233,5
151753,2
126299,5
183867,2
176611,5
63870,2
45234,2
163508,1
50532,2
35912,5
98919,1
113842,2
157616,4
122426,1
187197,1
129830,2
173931,1
73242,2
58764,4
65934,2
60310,5
73507,5
186497,2
77173,2
187891,1
126509,5
139778,2
2697,2
75554,5
86796,5
179938,5
115032,5
17157,5
34233,5
151916,1
28449,2
72088,5
91544,5
29874,2
154635,5
10441,5
193614,5
47228,2
151706,5
12685,5
18887,2
145894,4
126586,4
145922,2
188730,4
14285,2
35580,1
54122,2
41162,2
93086,4
20370,5
135669,1
86271,5
4735,5
7707,1
97805,5
127379,5
36445,5
175984,5
121804,4
190817,2
55748,5
95639,1
138497,4
198589,2
184371,2
50985,2
188741,2
106405,4
130479,1
707,5
191610,5
180465,5
9124,2
63262,1
36988,5
194627,2
150397,5
34511,2
39742,5
44769,2
154036,5
82722,5
179430,5
65041,5
28242,2
126495,1
62858,5
61102,4
164834,1
40067,5
34025,5
52041,1
855,4
186333,2
166826,5
128486,4
111557,5
60764,1
68829,1
8390,4
192601,4
171469,5
134458,2
146148,5
59117,2
136808,2
152520,5
106849,4
6346,5
47341,5
59007,1
4820,5
190890,2
168960,5
11308,4
137802,2
4341,5
48898,4
155172,5
85364,2
124669,1
191951,2
116253,2
156851,2
49201,2
55281,2
27614,4
5152,1
46434,5
50767,5
135166,1
133425,2
151620,5
156189,1
69208,5
6522,2
45573,5
35946,5
658,4
186461,5
67636,2
165271,5
154330,2
180980,2
102694,2
69511,1
27819,1
157970,5
126000,4
122939,2
98190,5
182178,4
32893,1
63784,1
40789,1
28689,5
17435,5
97834,5
141289,1
62383,2
167356,5
196487,5
3438,2
103399,5
174791,2
22854,4
34117,2
162756,5
36620,2
121113,2
50564,5
154714,2
40262,2
140968,5
8433,2
174360,1
47527,5
167336,5
45365,5
96051,1
17698,2
69819,4
149059,5
144489,5
150506,5
188417,4
66156,5
107009,5
88443,1
78611,1
88592,1
82850,1
84788,5
141952,5
157760,2
84075,5
147069,4
54912,5
143840,1
327,4
113261,5
18187,5
105716,2
67930,2
102713,4
59764,5
107991,5
197308,5
75949,5
11532,5
44142,1
10061,5
182489,2
11017,5
50673,5
87112,1
128427,2
146389,5
142763,5
45343,5
101568,4
137352,5
6607,2
164331,2
8796,1
65876,2
113155,2
96436,2
166108,1
189926,1
52303,2
32743,4
93291,1
151324,1
195325,2
59505,2
9809,5
190479,2
73248,4
111905,4
118830,4
3989,2
147172,5
4348,5
137342,2
72014,4
174315,2
164707,4
78306,2
96772,5
74816,5
93161,1
88121,5
105971,4
127709,2
13079,5
186342,2
168272,2
148853,5
188635,5
148517,5
105011,1
79633,5
177544,5
25237,5
193237,5
92048,4
67160,5
102858,5
42256,4
162140,5
142608,5
29755,5
47769,1
179072,2
155587,5
129294,2
150617,5
179951,2
148551,4
72133,1
77772,5
100352,1
176612,2
80485,5
148357,5
144566,1
140512,5
12704,4
86579,1
1226,2
121699,4
124635,1
106520,2
88512,5
153763,5
140381,1
105778,5
47007,1
89015,1
196234,1
41610,2
176691,4
107118,2
189171,2
13305,5
64833,5
107698,2
65593,5
193654,5
95744,1
101004,5
77033,4
60258,2
97460,1
165065,2
137742,5
150976,2
16699,5
149494,1
166053,5
154091,5
106711,2
119336,2
10552,1
72552,5
168281,2
35473,5
167490,2
131533,5
119614,2
198995,2
103106,5
178729,5
162460,1
83605,2
36434,5
19455,2
177926,2
91686,1
33346,2
196915,5
143281,5
62725,2
78848,2
1895,5
5959,2
164273,2
55859,5
5561,2
122360,2
190141,4
196578,2
71624,5
161054,2
44246,1
32354,5
1878,5
93607,5
129659,5
116092,5
150768,2
154812,2
191877,2
149334,1
17336,4
64972,5
130596,2
7728,5
38568,5
100285,5
95637,2
109244,1
94292,1
181824,5
2197,1
34419,5
193047,1
54946,2
115729,1
10845,5
88024,5
77836,5
16714,5
126613,5
95841,5
130384,5
146583,5
118708,1
73328,5
89293,5
162618,2
64430,1
95392,5
100189,1
100208,1
194354,1
106913,5
109853,1
133396,1
66724,2
174044,2
56212,1
125604,2
171773,5
14250,5
61151,2
173169,2
195417,1
321,2
44025,1
82924,5
31983,1
164511,5
38332,1
65188,5
82460,5
8468,2
124690,1
153047,1
160598,4
183195,5
10561,5
83613,5
74228,5
14666,5
100634,5
71245,2
36034,4
104316,5
90447,2
59793,2
198660,5
27868,5
1330,1
172048,5
60949,1
63740,2
90745,5
160971,5
190324,2
67805,2
142364,1
154338,5
132765,5
174643,2
166942,1
40020,2
4532,5
53824,4
141517,2
172148,5
105632,1
155804,1
173542,5
107754,5
97389,2
110191,5
71270,5
119212,4
59451,5
64400,2
36205,5
49836,5
118730,2
87294,5
196918,1
18532,5
130206,2
189407,5
183453,2
176219,5
40756,2
141917,5
28170,5
126453,1
195626,5
198093,5
150971,1
36109,1
105359,5
185330,1
5363,5
170587,1
145673,5
108532,5
8014,1
20915,2
180553,5
139805,2
166167,5
137190,2
130080,1
134448,5
195932,5
170616,4
45810,5
22456,4
142262,2
85846,4
138536,2
185721,4
100187,1
75253,5
167424,5
172933,1
139466,4
161667,5
185296,5
115345,4
180748,4
12745,1
118129,5
153460,5
4360,4
186952,1
37426,2
169058,1
109611,1
53633,5
183077,5
180596,5
38806,2
65778,2
87191,2
187162,2
146305,2
34343,1
126223,5
131568,2
184319,2
198635,5
113695,4
114930,4
135639,1
142788,1
130052,5
84535,5
85269,1
105389,4
148442,5
113894,2
84976,2
158847,4
81763,5
197452,1
150453,5
96555,5
36040,1
95798,5
82983,5
1085,5
400,5
105367,1
16591,2
135921,1
122957,2
61012,1
156315,4
172356,2
24738,2
4619,4
156469,2
36793,4
154580,1
106832,4
88746,1
77779,5
46598,2
15713,1
163443,2
43230,5
161467,5
197424,2
132763,2
110444,2
3893,1
44,5
48165,2
10062,2
98173,1
151227,2
33624,5
10611,5
198822,1
105957,5
56716,4
162870,2
93728,2
119116,2
33460,2
45911,5
116093,1
20320,4
36469,5
77095,5
157843,2
67748,2
38062,2
131548,5
131058,5
93673,5
151074,5
114027,2
167868,1
15920,1
198799,1
188711,5
45129,1
23318,5
90887,5
164145,5
50087,5
162790,2
32003,5
48641,5
198147,1
43611,1
70197,2
92741,5
101410,5
178862,1
150676,5
10786,5
15726,5
124915,4
172391,1
30914,1
84274,2
76081,2
2510,1
27424,5
126224,5
198540,4
18396,5
75167,1
168556,5
25545,2
46842,1
101489,4
45898,5
166990,1
172233,5
147487,2
90911,4
198832,2
13387,2
104834,5
5702,4
95879,1
12784,5
71891,5
116159,5
111607,1
15584,5
34729,5
191387,2
94215,5
18407,1
63099,2
158532,5
98793,1
24844,5
180824,5
162561,5
128175,1
159076,2
150808,5
142097,5
126881,2
116684,2
5650,5
119188,2
143628,5
89856,5
26416,4
37559,2
9240,2
36864,5
77743,2
149512,1
158573,4
139050,5
84325,5
197285,5
150470,4
73282,4
30936,5
144610,5
142011,1
27022,1
12501,5
87853,5
23746,2
26374,5
110610,1
46328,2
89218,2
23707,4
74910,1
52234,5
96654,2
187417,1
58156,5
146999,4
24669,2
9665,1
46181,2
79453,1
146304,2
32655,2
30195,2
163295,2
87869,2
95346,2
109347,1
1953,2
123901,4
185798,1
152841,2
64629,2
109520,2
42755,5
101407,5
139114,2
118477,5
3370,5
75840,2
121882,2
26154,2
137834,2
14571,2
156172,2
26558,5
30367,5
117136,5
24066,5
53748,5
159474,5
171685,2
72061,5
93260,2
76212,5
136080,5
105166,1
91919,4
12140,1
34621,1
195438,5
55432,5
6254,5
198262,2
33387,2
85777,2
8837,1
70023,5
73972,1
48433,5
95643,4
53531,2
49428,5
92320,2
191733,5
106988,4
14921,2
116100,5
134558,2
142842,1
125923,5
149380,2
69172,5
56358,2
68728,5
13586,5
138223,5
143203,1
190810,1
40845,2
78157,2
50505,1
142215,5
65642,5
26147,2
176503,2
61348,4
48399,2
22698,4
140700,5
88439,5
41365,5
60197,2
30590,2
58128,2
159176,2
11256,2
119755,1
33621,5
52361,2
33077,1
10624,5
34694,2
139786,1
11979,5
52308,4
170835,5
20625,5
43898,5
110714,2
55306,2
44803,2
186340,5
150082,5
174123,2
112334,5
166861,4
25861,2
191860,5
195369,4
145228,2
65666,2
22996,5
48660,5
31199,1
197859,4
136274,2
72372,2
82281,2
179308,2
87460,5
165066,5
161502,1
82325,1
106710,2
51426,2
10725,5
77394,2
42565,5
68879,1
152344,5
52182,2
182148,5
67704,2
197174,2
42187,2
26711,1
15519,2
62034,5
107464,2
2161,5
157640,5
71861,2
59913,2
71970,1
141978,2
118997,5
197453,5
131003,5
124359,2
162406,5
68652,2
193281,5
97605,1
79595,2
161896,4
13536,2
154899,5
52732,5
194853,5
19487,2
191286,1
179945,5
129842,2
155658,2
69725,5
162444,2
134188,5
16451,4
78665,5
126722,1
140189,5
90738,5
11236,5
100460,2
107587,5
155306,1
129443,2
169833,1
26890,1
43626,5
129366,5
2993,5
129806,5
59136,2
190968,5
185844,5
84239,5
125194,1
153653,5
113234,2
49227,2
63254,2
84043,1
168494,5
35525,5
72307,2
35935,4
104071,5
64264,5
89435,4
190386,5
16738,5
84844,1
112813,5
86853,1
146514,5
77371,1
41871,2
88078,2
7322,5
15569,5
88718,2
109112,5
58377,1
77915,2
94553,5
43133,4
92793,2
83178,5
66787,5
138553,5
78127,5
105912,5
163106,1
143787,5
29328,1
41510,5
53311,5
144084,2
65731,5
66674,5
78793,2
78271,5
183573,4
154560,5
99593,4
18305,5
54889,2
156640,2
145719,5
183174,2
95162,2
139235,1
163495,1
149229,5
144901,1
124426,5
106551,1
95364,2
137899,4
106095,4
163488,5
113853,1
131199,2
141863,5
73787,5
138760,5
8439,5
1690,5
46672,5
181492,5
65580,5
129714,1
107994,4
34811,4
73783,2
152564,1
94573,2
5356,5
24136,5
140625,5
87794,5
31060,5
127076,2
79543,2
129387,1
142767,2
6760,2
133879,5
56311,5
110939,5
194970,2
88861,5
186137,5
111416,1
88871,5
186827,2
168505,2
20349,4
186180,1
20896,5
172797,5
113572,2
175605,5
53118,2
136470,5
117484,1
59661,4
15348,5
25647,4
8329,1
161929,4
31045,2
196909,1
160256,5
138206,2
92547,5
87465,2
151314,5
195346,2
114018,5
55766,5
89498,2
102461,4
75154,2
89463,5
36263,1
162837,4
45798,2
54452,4
74934,4
4610,5
59475,5
57110,2
143908,5
174353,5
142660,5
175118,2
43980,1
193395,2
120158,5
138289,5
157135,2
192096,5
5982,5
157718,5
134499,1
119980,4
72837,2
65978,5
169769,5
137381,4
84861,1
145075,5
9286,1
160240,5
87198,5
190153,2
87366,5
135507,5
168072,5
155378,5
19411,5
23430,5
173624,2
113760,2
17759,5
96895,5
94754,2
173933,2
147967,4
155417,1
191615,2
164596,1
196328,5
184777,2
133158,4
1011,5
69479,2
160409,5
112128,4
77258,5
142257,5
185408,5
122148,5
53239,1
66438,4
183046,5
137409,1
84821,4
36778,5
32174,2
133239,5
61602,5
166376,5
192136,5
67817,5
195585,5
13735,5
136431,1
124542,2
53615,2
58929,1
22270,2
48329,5
13382,5
194159,5
123247,5
40209,2
12386,2
144134,1
146773,1
98639,1
150612,2
50247,5
144899,2
88323,5
66523,5
66697,2
121282,1
109562,5
175924,2
30266,5
82479,5
78600,1
116681,1
191619,5
68808,5
192976,2
75179,1
118836,5
161891,5
141425,2
8723,2
22278,1
51190,1
99991,2
107824,5
179514,5
112937,2
15114,4
24204,5
21105,5
151439,2
134431,1
111409,2
61731,1
21605,1
116373,2
150138,4
187077,5
63041,5
133427,2
93584,4
166702,1
21955,4
141519,5
167813,1
145608,2
18219,1
108347,5
98445,2
8275,2
117177,5
42685,2
151021,2
22949,5
10426,5
39786,2
72922,4
133798,5
28058,2
192717,2
171390,1
154724,5
117134,2
173546,2
151023,5
89905,4
71972,5
173731,2
20373,2
99333,5
177218,4
11195,1
55569,1
92321,2
186113,2
166947,2
56948,5
81209,5
70900,5
195706,5
8233,2
110763,5
163694,5
130678,2
30664,5
42604,2
117256,4
10444,5
173992,2
120313,5
162481,5
174403,5
48954,2
77350,5
85891,4
162995,4
106264,5
97631,5
104121,4
71098,1
90749,5
59268,5
112299,1
40185,5
138449,5
62737,5
176008,5
27272,2
48758,2
184380,5
106025,2
90928,2
24726,1
56054,2
112812,2
84609,4
100794,2
96216,5
7223,5
20810,2
181911,5
114544,5
181738,2
117783,1
152839,1
1439,2
182093,4
66585,5
29279,2
170628,4
92845,5
89484,1
66342,2
194276,5
19739,1
73803,5
59420,5
109393,5
139536,2
7448,1
99272,2
122175,5
29269,1
140114,1
132534,2
170321,4
191417,2
196235,2
81698,2
117287,5
153504,5
172630,1
90005,2
100853,5
3741,5
35137,2
195025,5
12182,1
138212,1
95701,5
2992,1
98869,5
182307,5
99329,2
94679,2
132991,5
13729,1
66655,5
97668,5
85168,2
53440,2
85639,2
118535,5
186070,2
87734,5
169808,2
61784,5
182484,5
182031,5
173700,5
38830,5
6338,5
137914,5
8388,4
64905,2
115376,2
5648,1
522,2
133240,2
77686,5
31289,5
170293,2
70247,2
124918,2
94115,1
96212,2
158401,5
29253,5
63333,5
82210,2
75085,2
128345,2
95534,4
1352,4
190871,2
97318,5
99872,5
94184,5
85882,2
184728,5
151361,2
126221,5
75388,5
73777,5
126061,2
175344,5
178594,2
194568,5
111368,2
112084,2
172318,2
142900,2
19977,1
49307,2
121723,1
38905,5
57655,5
19009,2
2270,5
33321,4
79413,5
15642,2
103597,2
127399,5
34385,4
25403,1
58885,5
173145,2
70322,1
166955,5
124262,5
48450,5
66558,5
51105,1
18316,4
9680,2
104640,2
23361,1
83550,2
198421,4
74534,2
67439,5
86246,5
34671,2
94774,5
65295,1
100859,5
12432,2
178620,5
96453,2
65267,5
133636,5
157701,5
93761,2
145420,2
119737,2
170811,5
126382,1
120675,2
99380,5
176267,2
139854,2
7439,4
127049,5
87450,5
11423,2
7686,2
35550,1
31699,4
4088,2
86588,5
166531,2
139556,4
17177,2
188290,1
185891,5
155466,5
43350,2
189559,4
21837,2
22235,5
137005,5
88002,1
136623,5
75771,2
190822,2
9668,5
175553,4
155207,1
183956,5
190208,2
74862,5
101774,5
159461,4
150679,4
5917,2
47388,5
34857,2
23757,5
167106,1
64806,2
29059,5
104957,5
170974,1
137623,2
95059,4
159074,4
198134,5
31062,1
187208,2
190057,5
107125,2
21022,5
195488,5
29419,1
167620,5
103295,2
60378,2
189684,4
17249,1
118590,5
186622,5
174341,1
194682,5
195341,1
146566,2
187385,5
65259,2
20263,5
195231,2
167964,2
79439,5
126084,5
169404,5
45470,5
44655,5
81525,1
153598,5
19139,2
116560,1
184472,5
38958,5
54486,5
77780,4
197535,1
187796,4
151263,1
21075,2
48334,1
58902,2
111324,5
159259,1
106097,1
78779,5
156326,2
95622,2
26478,5
167653,2
114599,5
126707,1
137777,1
186736,5
187892,1
163738,5
17648,1
74068,1
154612,2
72958,5
117878,5
178167,2
42174,1
84874,5
104433,2
134277,1
53112,5
91419,1
137541,2
92693,1
128711,2
106131,5
58046,5
188915,2
92826,2
80652,5
118972,2
90017,5
15044,4
146027,2
61145,4
91888,2
77366,5
28837,5
151643,2
3720,5
11202,1
42667,5
183667,5
153808,2
111085,5
29652,2
162375,2
70787,4
188184,2
62541,2
146405,1
111008,2
28860,2
104241,2
173450,1
93214,4
183461,1
100057,1
7410,2
89859,5
194769,5
159619,2
181052,5
173116,5
30076,1
162027,5
129086,2
155050,2
162318,5
122110,1
18433,1
195004,4
70054,2
72894,4
176029,1
145138,1
115703,2
115356,2
25024,5
143554,5
5456,2
39165,2
180739,5
59148,5
182168,5
79740,2
50023,2
28709,5
136594,2
90045,5
89065,2
72436,5
108394,1
163879,5
553,5
80689,2
40077,5
151268,2
98471,4
19257,5
160995,5
41866,2
70864,1
23898,5
74782,2
53754,2
49824,2
72367,4
63229,4
48137,5
164855,5
18867,2
1108,5
53187,1
177643,2
38092,1
52718,4
3334,5
107363,2
87213,2
2137,5
79083,1
96445,2
70740,1
93247,1
13239,2
136196,2
41626,5
137890,2
96397,5
13041,5
113955,1
48488,5
177420,2
53130,5
9384,2
135624,1
137474,5
99954,1
42725,4
111054,2
170239,5
152932,5
79820,5
16912,1
112932,5
35371,5
20621,5
96250,5
128392,5
62673,2
452,1
176421,2
35957,2
90678,5
88310,5
24299,1
84608,2
158516,2
105039,2
51972,5
23237,2
193373,2
108549,5
166868,5
5913,1
14209,2
29404,5
81819,5
90493,5
94733,2
126827,4
133837,5
31438,2
92228,1
92902,1
135578,2
111504,2
105238,5
16442,2
64029,5
82649,2
138000,5
150062,5
56831,1
173203,5
147146,1
52107,2
134656,5
100044,1
182262,1
159183,2
169348,5
142068,5
140319,2
66545,1
116142,5
122965,5
103427,4
143888,4
141922,1
102149,5
46721,5
48912,4
177016,5
74124,5
110838,5
117452,5
163829,5
181506,2
71399,5
195613,5
137053,4
49877,2
196488,5
21610,5
72510,4
185364,2
137460,2
149843,5
120202,1
29502,1
91696,5
147831,5
84052,1
150049,1
101611,1
164618,1
196456,5
165910,2
18157,2
46951,1
135370,5
184211,5
19281,2
139620,2
77758,5
104200,5
138523,2
190789,2
163323,2
141063,2
70082,2
72148,1
69927,1
54070,4
118052,5
65683,4
189393,5
174361,5
165611,5
43947,5
148887,5
154196,2
160359,2
174,5
104654,5
157241,1
93221,1
4531,2
101275,4
33294,2
75811,5
39324,5
105279,5
176715,5
85629,5
163820,5
31575,1
70244,5
16464,4
11829,5
139402,2
58044,1
107211,5
104464,1
63817,2
2637,4
5539,5
138670,5
69251,2
128165,2
168584,5
181070,5
175871,2
194554,2
93642,1
59129,5
87899,1
102280,2
169504,2
103129,2
45668,1
171950,2
139521,5
99163,4
25376,5
92972,1
133280,1
125233,5
36392,1
170594,5
170111,1
41052,2
123827,2
54181,1
150828,5
17134,5
129675,5
63278,1
131031,5
31170,5
62259,5
9012,1
151939,4
83790,5
128527,5
150153,1
157381,5
30046,5
69714,5
11302,2
69818,4
179638,2
39595,5
144621,5
95778,5
83691,2
102042,1
188739,5
84502,5
77223,2
167514,1
136771,2
23655,5
45283,5
70703,5
91670,2
129146,5
170694,1
183790,1
54831,2
50130,2
43867,1
19434,5
81293,5
99923,5
184997,5
112972,2
132662,5
59752,2
49032,5
39921,5
92683,5
104732,2
108905,5
39736,5
139691,5
54852,2
126,5
135899,1
111834,5
60969,5
4955,2
160287,2
28519,2
105001,5
56576,5
75125,5
74682,2
55760,1
91235,1
84065,1
