,label
82723,0
29350,1
161662,0
75340,1
195192,1
12708,1
178909,0
111083,1
119925,0
70384,1
33763,0
84761,0
100161,0
98495,0
194511,1
198576,1
130985,0
97006,0
159041,0
81297,0
112096,0
76428,0
170856,1
95923,0
75616,0
134526,1
86363,1
115784,0
56846,0
143222,0
190032,0
154953,0
98606,0
174545,0
68608,0
190635,1
198422,1
180147,1
55467,1
69638,0
149805,1
168839,1
177890,1
41434,0
94144,0
186258,1
130893,1
124209,0
127038,1
110380,0
121904,1
12012,0
26192,0
34044,1
18208,0
59803,1
66498,0
151923,0
168161,1
16296,0
107066,1
159481,0
98426,1
99829,1
72355,1
18151,0
178189,1
65110,1
3026,1
34427,1
18491,1
189123,0
38847,0
18709,1
102051,0
160772,1
152255,1
99995,1
5064,0
124115,1
14431,0
110025,1
27952,0
140994,0
104656,0
70523,0
165240,0
116893,0
136744,0
17180,0
180516,0
77424,1
106550,0
142333,0
177900,1
4819,1
150316,1
152038,1
94035,1
364,1
130469,1
106968,0
113858,1
29309,1
104325,1
7919,1
67293,1
195667,0
151235,0
119668,1
169034,0
38260,0
104903,0
181757,1
14607,1
82372,0
164936,0
43443,0
113542,1
37190,1
72986,0
171687,0
5810,0
107954,0
13876,1
166206,0
159671,0
18734,0
118989,0
61748,1
131708,1
70089,0
187517,1
174496,1
101983,0
141448,0
47411,0
46016,0
110252,1
36769,0
86968,0
107881,1
188069,1
130097,1
59324,1
55701,0
92761,1
77063,0
135392,0
84624,0
104914,0
79638,1
192138,0
27870,0
41500,1
168278,0
140250,0
159938,0
88251,1
104898,0
179472,0
159080,0
75186,0
17106,0
184778,1
183905,1
169878,0
73263,0
155143,0
159151,1
46955,1
39941,0
17667,0
97397,0
128457,0
124486,0
56532,1
162153,0
181683,1
21011,0
149394,0
148381,1
8168,0
172266,1
37408,0
103366,1
196044,0
120971,0
114760,1
46908,1
22480,1
30829,1
76665,0
146010,0
120832,1
47467,1
3498,0
189679,1
142168,0
99823,1
84667,0
140617,1
102303,0
16015,0
130448,1
21622,1
135320,0
106962,1
151340,0
154574,1
188612,1
138349,0
14207,1
196383,1
95277,1
60366,1
165539,1
38158,0
148453,0
31819,1
18520,0
34487,0
101626,1
84575,0
191298,1
15478,0
101237,0
129663,1
69490,1
71058,0
118487,1
192951,1
5569,0
143802,1
53115,1
2008,1
113608,0
94126,1
59516,0
169159,1
44580,0
88081,1
69387,0
2452,1
124778,1
186628,0
150178,0
38644,0
130084,0
136947,1
74217,1
192216,1
41408,1
86605,0
93749,1
70143,0
98417,1
26997,1
185888,1
53530,0
80436,0
185581,0
67196,0
145704,0
190482,0
120378,1
193604,1
10376,1
184088,0
134646,0
28919,0
48393,0
64560,1
24268,1
42074,0
57783,0
196094,1
175764,0
52131,0
129170,1
48887,0
26281,0
42359,0
37173,0
65545,1
137581,1
29381,1
33265,1
196989,1
62323,1
24614,1
64547,1
9120,1
197482,1
55809,1
19602,0
122752,1
140316,0
130301,1
123597,0
23962,1
67729,1
22444,0
163880,0
125933,1
164628,1
164181,0
70623,1
77703,0
43821,1
29578,1
12605,0
133666,1
161955,1
36194,1
61931,0
79783,0
61743,1
66332,1
77698,1
93017,0
120523,1
135900,0
26149,1
57514,0
158,1
116095,0
113711,1
72351,0
16743,1
185498,1
101971,0
97446,1
13719,0
46682,0
51233,0
65868,0
26722,0
158430,0
13718,0
31204,1
146323,0
147121,1
155301,0
40772,1
160122,0
38335,1
61625,0
9720,0
177528,1
47249,0
63400,1
13440,1
57476,0
24981,0
147082,0
19815,1
81678,1
15727,0
47140,0
119263,0
156933,0
146506,0
171708,1
77431,1
121082,0
58282,0
136205,1
114498,1
87533,0
57154,0
171291,0
151132,0
30395,1
160192,0
55118,0
186312,0
66899,0
159149,1
50897,0
129337,1
72721,0
78024,0
18264,1
48574,1
53593,0
34604,1
91530,1
20111,0
88654,0
187755,1
197851,0
190586,1
17967,1
41295,1
108220,0
184010,0
90501,1
66414,1
100201,0
36980,1
175275,1
171683,1
41608,0
88854,1
136743,1
9550,0
57491,1
145256,1
123587,1
96868,1
19791,1
28287,0
74507,0
113202,0
98646,0
139690,0
115279,1
85630,0
5990,1
13900,1
173368,1
77626,0
99554,0
30320,1
39605,0
151217,1
194224,1
110388,1
173991,1
154408,0
62829,1
159649,0
188447,0
79450,0
180971,0
12803,1
181680,0
33901,0
15750,1
158678,1
118718,0
29570,0
36830,1
169120,0
150644,0
52763,1
17100,0
111566,0
78146,1
151941,0
143571,0
98839,0
188099,0
10101,0
105755,1
141888,0
132014,1
187537,0
198868,1
3711,1
18253,0
185424,1
136571,1
172895,1
187239,0
132393,0
158412,1
48923,1
137387,0
124921,0
192876,0
126207,1
8016,0
133529,0
22645,0
78527,1
190823,1
119934,1
51974,0
56027,1
67185,0
91227,0
122739,1
125145,0
6268,0
48938,1
179427,1
125167,1
5376,1
58935,0
147885,0
79513,0
15046,1
41924,1
58714,1
143462,0
12266,0
32507,0
26060,1
108520,1
165213,1
179987,0
67676,1
99564,0
116850,0
9626,1
144790,0
8753,1
15342,1
126233,0
55109,0
129757,1
45032,0
42375,0
80724,0
196493,1
146307,1
114962,0
93425,1
123218,1
45059,0
16435,0
132377,0
62784,1
125819,0
134586,0
137820,1
72854,1
130045,1
169264,1
56945,0
163270,1
45113,0
133851,0
86050,0
130113,1
16043,0
133179,1
62722,1
89775,1
63188,0
139698,1
89004,0
77608,1
93857,0
159372,1
23894,0
130280,1
56984,0
41169,1
71034,1
180670,0
57661,0
23729,1
144476,0
66244,0
72556,0
118973,0
178193,0
63834,1
21594,1
118990,0
138892,1
66653,1
65174,1
66868,1
128614,1
162089,0
121205,0
73862,1
120937,1
194991,0
43831,1
76468,0
129585,1
139159,0
37899,0
95953,1
193295,0
176320,1
118397,1
2332,0
10655,0
154134,0
42120,0
173473,1
50151,0
110168,0
174302,0
22649,1
21772,1
82876,1
150121,1
125532,1
163206,0
69966,0
160186,0
113537,1
136128,1
29458,0
189194,0
24058,0
131790,1
120892,1
162897,1
86583,1
97689,0
123535,1
23083,1
145216,0
26386,1
180914,1
93081,1
36196,0
19084,0
139313,0
162487,1
72506,1
72438,1
144155,0
21592,1
44474,1
113640,1
152986,0
23660,1
27392,1
47548,0
30562,0
22510,1
195755,0
143197,0
34081,0
190972,0
127503,1
134107,1
81266,0
105794,1
177234,0
17487,1
107063,0
8674,1
111839,1
182769,1
37585,1
95150,0
129324,0
116967,0
23522,0
174680,1
39226,0
119230,1
166092,0
172170,0
145748,0
111843,0
165571,0
195272,0
183087,0
156535,1
185832,0
43165,1
75332,1
61699,1
27269,1
138909,1
63863,1
160796,0
48397,0
158482,0
19129,1
79902,1
19606,1
105255,1
151777,1
24368,1
189752,1
38280,0
10805,1
37070,0
42022,1
114911,0
68148,0
2947,1
97421,1
186367,0
173342,1
63318,1
25425,0
130776,0
172354,0
92226,0
87674,1
163724,1
138549,1
60814,1
125499,1
95581,1
38873,1
154042,0
198934,0
143975,0
103561,1
14608,0
190589,1
147269,1
81786,1
133283,1
151990,0
100129,1
78837,1
67981,1
169295,0
6010,1
96527,1
16557,1
88305,0
160580,0
152476,0
191992,1
101767,0
123108,1
123119,0
41238,1
139237,1
120024,1
15603,1
163674,0
178827,0
103631,0
197905,1
178734,1
78829,0
197257,0
143789,0
49441,1
79850,0
15546,1
163015,1
65987,0
179607,1
10284,0
52111,0
87353,0
157900,1
143437,0
145406,1
15689,1
140179,1
122171,0
169491,0
6984,0
94471,1
11191,0
139073,0
67104,1
117301,1
116764,0
95371,0
55185,0
144159,0
187123,0
84937,1
90274,0
97586,0
4226,0
33793,0
16785,1
8583,0
167506,1
5560,0
186242,0
7239,0
198475,0
100627,0
19779,0
74373,0
146356,1
56768,0
32120,1
171820,0
43226,1
125510,1
139641,1
151123,0
193388,1
164097,1
192109,0
134495,1
71616,0
143701,0
113245,1
166785,1
186530,0
124830,1
49154,0
123328,1
142122,0
15139,0
122687,1
183487,1
16484,0
133080,0
31661,1
152469,1
105554,1
109579,0
77285,1
112527,1
117947,1
820,1
112353,0
68191,0
168477,1
7969,1
69635,0
188617,0
178143,0
91267,1
179,1
148931,1
104217,0
155802,0
50259,1
20208,0
159909,0
64652,0
8974,1
172115,1
116011,0
16362,1
125344,1
66686,1
141045,0
27746,0
57035,1
44922,0
111032,0
93053,0
195225,1
91840,0
40503,0
139751,1
57639,0
101231,1
85785,0
12533,1
181825,0
23642,1
24627,1
141208,1
110718,1
87662,0
13761,0
91220,0
14564,1
135882,0
143961,0
15815,1
56329,0
156806,0
166262,1
97174,1
159858,1
81893,1
94948,0
73003,0
158923,1
116626,1
144303,1
24193,1
102491,1
156432,1
16270,1
142803,1
75681,0
128287,0
96139,1
39731,1
85520,0
165814,0
189441,1
178956,1
100692,0
67374,1
94880,0
135959,0
122572,0
133000,1
119159,1
165398,0
92428,0
154436,1
62601,1
57799,0
122754,1
24755,0
1433,0
193653,0
6891,1
195879,0
69572,0
150755,0
5522,0
185781,1
180742,0
194910,1
47262,0
81944,0
175080,1
197000,0
107677,1
58365,0
191875,1
87952,0
62071,0
110987,1
78353,1
81985,0
160650,0
168011,0
18403,0
6824,1
53811,1
41533,1
105734,0
94364,1
161263,0
143559,1
28809,0
166643,1
142584,1
159242,1
152528,0
23689,1
7143,0
36087,1
150765,1
117431,1
87299,1
192561,0
25497,1
114388,0
162969,1
117405,0
52740,0
111535,1
95996,0
187697,1
125269,1
59024,0
161665,0
26000,1
124026,1
136345,1
113249,0
145726,1
73857,1
191328,1
185179,0
23207,1
19881,0
105593,0
32329,0
46213,1
195301,1
90755,0
189415,1
7920,1
43197,0
18519,1
121862,1
190389,1
10328,0
199132,1
107196,1
17593,0
113336,0
151464,1
190969,0
107088,1
46067,0
144401,0
70128,1
128269,1
153229,0
124585,0
136673,0
97971,1
76849,0
41403,1
115092,0
122145,0
84251,0
22501,1
58002,0
92828,0
168473,0
121480,0
57737,0
183779,1
89082,0
191844,0
174083,0
70973,0
181260,0
107318,1
121586,1
98158,1
113628,1
75275,1
83257,0
162784,0
77403,0
51878,1
127493,0
15317,0
94831,0
168065,0
155140,1
94478,0
26232,0
183360,1
94580,0
109825,1
92502,0
81354,0
112309,0
121796,0
143367,1
97213,0
154076,0
172609,1
144150,0
43391,1
162534,0
35000,1
431,1
18820,0
43805,1
33454,0
93832,1
12877,0
115242,0
124271,1
50486,1
101820,1
45151,1
104536,1
148206,1
98218,1
5548,1
137015,1
127023,0
61889,1
5084,1
118544,0
84467,0
167835,1
101883,0
46231,1
63245,0
93414,0
165002,0
177036,1
186406,0
126015,1
195867,1
107772,1
4290,0
6802,0
101912,1
195757,1
6883,0
133756,1
95065,1
66236,1
19930,0
90114,1
147889,0
155548,0
98059,0
198449,1
81322,0
75097,1
133583,0
77735,1
133846,1
142679,1
82262,1
58478,1
97947,1
143863,0
112212,1
13229,1
139477,0
182427,0
104776,1
50894,1
113397,1
128233,0
146442,0
14012,1
64690,1
50836,1
4547,1
56876,0
115504,1
186823,0
44148,0
70275,1
67456,1
176675,1
15577,1
72782,0
105793,1
72714,0
113578,0
192918,1
45875,1
169774,1
167001,1
73240,0
43567,1
104769,1
19842,0
167289,1
141961,0
184056,0
54768,1
127663,1
48342,1
159227,1
153016,1
164520,0
52662,0
36464,0
161161,0
63171,0
9456,1
113250,0
120828,1
9461,1
59740,1
66253,0
28156,1
149478,1
14743,1
119106,1
83357,0
37910,1
132199,1
92396,1
26941,0
198236,0
14508,0
11248,1
71441,0
167889,0
1120,0
145930,0
23826,1
1078,1
191931,1
147308,1
112843,1
171695,0
3371,1
51234,0
158008,0
172076,1
1287,1
80312,0
150394,0
240,1
13390,1
59756,0
147666,1
193940,0
150411,0
47702,1
68130,0
56901,0
74895,0
194832,1
116549,0
38122,1
153562,0
94242,0
79005,1
156589,0
143412,1
27298,0
78662,0
60165,1
101513,0
14687,0
46656,0
56232,0
193707,1
108709,0
49988,0
38856,1
27847,1
21424,0
41606,0
179645,0
198854,1
2632,1
32450,1
161546,1
122009,0
171790,0
153989,0
177311,0
12839,0
152979,1
109127,1
34790,0
50052,0
182147,1
130190,0
62062,1
150801,1
183678,1
37742,0
73473,1
14572,1
81472,0
160027,0
25586,0
196722,1
27618,0
16547,1
183881,1
127146,1
73755,1
4613,1
149469,1
15092,0
56774,1
79731,0
143777,0
116667,1
122967,0
150232,1
116274,0
27594,0
138519,0
122056,0
86294,0
169001,1
35284,0
190322,0
167249,1
66641,1
17499,0
41300,1
86042,1
85838,0
157908,0
196523,1
181692,1
166959,1
17767,1
157693,0
161701,0
101669,0
92491,0
130115,0
104974,1
180961,1
190468,0
54413,1
32827,0
170501,1
32335,1
9103,1
28898,1
130007,1
152899,0
47571,1
138143,1
35876,1
195280,0
140498,1
95458,1
142200,1
9140,0
124840,0
146487,0
140367,1
149429,0
22944,0
138630,1
128903,0
147343,0
107304,1
198438,0
107622,0
180646,1
174552,1
151112,1
71851,1
55443,1
187733,1
26250,1
4286,1
80120,1
147413,1
195445,0
129894,1
62157,0
183053,0
128338,1
74603,1
145200,1
149589,0
39740,0
174448,1
68026,1
127013,1
26452,0
188943,0
145779,1
113290,0
185392,1
58443,0
77128,0
16248,0
193351,0
76425,0
180174,0
35517,1
36028,1
132643,1
149677,1
106685,0
92397,1
39536,0
19738,0
146296,1
115505,0
107301,1
76374,0
189595,1
188437,0
81540,1
125342,1
10485,1
42707,1
180293,1
68699,0
9907,1
193462,0
158745,1
32678,0
185895,0
186462,1
188486,1
86329,1
128071,1
153683,0
29485,0
64226,0
10102,0
83791,1
44316,0
62760,0
117902,0
95580,1
142611,0
92313,1
137463,1
123657,0
126890,0
161721,1
130091,1
180094,1
188227,1
73433,1
181448,0
47908,0
149098,1
110079,0
130269,0
171473,1
65180,0
50476,0
146360,0
116026,0
45010,1
181280,0
131862,0
166161,1
147895,1
113095,0
168338,0
107028,1
72836,0
35501,0
72637,1
67375,1
144264,1
135156,1
75655,1
72821,1
140064,0
145450,1
40715,0
73707,0
28607,1
5576,1
116459,1
66418,0
78394,0
192504,0
46723,0
131094,1
49061,0
67164,0
174053,0
78337,0
120662,1
124801,0
62661,0
178290,1
134421,1
69280,0
2142,1
105953,1
88580,0
69341,0
197357,0
30673,0
176809,0
3123,0
154501,1
16018,0
160976,0
151368,0
41604,1
100504,0
28227,0
160224,0
135128,1
194244,0
127206,0
143398,1
157989,1
177660,1
85462,1
44188,0
127432,0
48491,0
120537,0
195423,1
14603,0
191562,0
21455,1
21111,1
56861,1
135431,1
18061,0
134450,0
183824,1
954,0
56221,1
175088,0
50229,1
65990,0
109084,0
99375,0
170823,1
194998,0
50209,0
71259,1
173796,1
195351,1
4616,0
51820,0
5008,0
13866,1
77713,0
116800,0
170513,1
11165,0
196114,1
167834,0
35221,0
191547,0
60498,0
142415,1
136048,0
38382,0
198687,1
56199,0
158780,1
34175,1
133468,1
13687,1
152249,0
107596,0
72964,0
183079,0
38430,0
78727,1
140847,0
101475,1
11047,0
198901,1
73542,0
106871,1
188870,1
111972,1
84177,1
77018,0
90599,1
25372,1
89170,1
61489,1
55407,0
196601,1
169563,1
70475,1
95631,1
73526,0
174252,1
14949,1
19514,0
37471,0
125105,1
81394,0
22329,0
26925,1
9190,0
117300,0
124336,1
28158,1
34883,0
84863,1
44106,0
5591,0
17070,0
179458,1
148298,1
137641,0
166222,1
183648,0
105384,1
167736,1
54454,0
16689,0
184912,0
44205,0
56622,0
121425,1
134572,1
159885,1
162627,0
50627,0
135233,1
156731,1
118694,0
169735,0
81522,0
9892,1
9754,1
162974,1
144903,1
19186,0
197954,0
159290,1
48709,0
55230,1
74986,0
154704,1
95439,0
168262,1
56321,0
140408,0
114859,1
92074,0
13932,0
68961,0
161952,0
97960,0
54183,1
56648,1
102871,1
131132,0
32687,1
12297,0
132890,0
140878,1
147161,0
152731,1
60418,1
105676,0
153893,0
131076,0
13903,1
2699,1
157837,0
113190,0
58609,0
196125,0
109338,1
160430,1
121275,0
35784,0
349,1
58722,0
156745,0
34948,1
36884,0
68432,1
88583,0
140564,0
101972,0
50929,0
36682,0
168234,1
93986,0
163705,0
154440,0
112198,1
145993,1
99764,1
153053,1
170000,1
110846,0
73144,0
60304,0
144820,0
43380,0
85389,0
5249,1
181078,0
21815,1
132770,0
188636,1
124306,0
72451,1
159775,0
39806,0
66017,0
39051,0
179560,0
111169,1
17327,1
173465,1
198048,0
188110,0
159200,1
73408,1
186002,1
184641,1
23580,1
28526,1
148565,1
105142,0
45471,0
114592,1
149637,0
189918,0
66681,1
54339,1
1932,1
102080,1
131217,0
32667,0
35922,1
7905,0
81461,1
73351,1
108830,1
34091,0
55006,0
147227,1
80247,0
24294,0
17197,1
172627,1
66311,0
85658,1
125087,1
167718,0
24527,1
36455,0
16780,1
84507,1
101522,1
154451,1
83051,1
188783,0
6507,1
6989,0
74677,1
99577,1
47211,1
136320,0
110179,0
127465,0
46774,0
79624,0
22486,1
75089,1
47998,1
64985,1
184826,1
104265,1
69311,0
36635,0
49603,0
152884,0
128173,1
112782,0
85474,1
88659,1
190985,0
109539,0
6236,0
70396,0
163031,1
11674,1
8172,1
165380,1
41161,0
17363,1
104479,0
182883,1
56035,0
37738,0
143054,0
32551,0
194149,0
140727,0
74047,1
53923,1
46967,0
159761,0
97587,0
166722,1
13857,1
36816,1
44273,1
174037,1
159543,0
154003,1
60864,0
48903,1
7559,1
65200,0
10114,1
81334,1
42379,1
103273,1
172625,1
56586,0
182745,0
125872,0
134049,1
195691,1
116194,1
27063,1
24419,1
42921,0
16426,1
67219,1
108249,1
73938,0
40375,1
198431,0
130790,1
29536,1
161601,0
124838,0
15344,0
178088,1
102902,0
141293,1
45516,0
187163,1
59303,1
137809,1
78608,1
78009,0
175208,1
53941,0
52705,1
180504,0
175644,0
163832,1
122696,0
78713,0
150558,1
60826,0
117631,1
4389,0
144776,0
153477,0
34241,1
140242,1
179106,1
95897,0
83435,0
146795,1
10468,1
186524,1
25166,1
63087,1
87206,1
138326,1
36644,0
180381,0
12363,1
139603,0
195396,0
167140,0
98814,1
14429,1
89248,0
169271,1
145611,0
166887,0
129420,1
6774,0
94919,0
48083,1
130252,1
177906,1
61246,0
10017,1
71545,0
111076,0
27012,1
117060,1
180055,1
49384,1
121031,1
20403,0
174803,0
12456,1
133413,0
21139,0
162403,1
151929,1
65519,0
142898,0
157424,0
42413,0
156190,0
97714,1
160872,0
52642,1
66247,0
171887,0
63758,1
68362,0
48025,0
16185,1
153973,0
6478,0
156203,0
101516,1
125567,1
87562,1
103937,0
19620,0
121552,1
21516,1
44159,0
128536,1
87500,0
101762,1
171679,0
176295,1
39573,0
98174,0
78369,0
160526,1
125714,0
38497,0
90710,0
168919,1
36522,0
99197,0
127993,0
182405,1
80082,0
77646,1
188365,1
26006,1
151755,0
176235,1
82963,1
167415,1
90764,1
162882,0
22856,0
39894,1
152502,0
101054,1
55151,0
6035,0
59804,1
111998,0
193915,1
76843,1
110419,0
15670,1
156682,0
38196,1
101773,1
109639,0
20491,0
170275,0
12000,1
168387,0
114148,1
42405,0
65917,1
132564,0
19466,0
129293,0
110529,1
105517,0
115223,0
12372,0
12800,1
133097,1
89304,0
88563,0
136882,1
59832,0
80294,0
180118,0
189789,0
69429,0
73611,0
107556,1
103166,0
185365,0
153129,1
35908,1
56298,0
146080,0
194102,1
30199,1
136898,0
160179,0
44660,0
7320,0
81872,1
4393,1
131961,0
108167,1
97597,0
139554,1
90308,1
91827,0
34024,1
154906,1
147762,0
104332,0
57596,0
170606,0
71711,1
13040,1
9065,1
4916,0
122289,1
81677,0
110101,0
102122,1
168461,1
189981,0
103256,0
53315,0
51543,0
131008,1
28394,1
15552,0
152946,1
94112,0
196565,0
116787,1
48500,1
32303,0
156387,0
73207,1
142085,1
117836,1
17381,0
69575,0
28609,0
216,0
162863,1
35296,0
25794,1
93775,0
178890,1
164006,0
51642,0
134525,1
32157,1
104967,0
143988,1
188215,0
50721,1
178421,1
76022,1
153662,1
1495,0
130993,1
84908,0
95050,0
153397,1
27263,0
19555,1
33237,1
96857,0
176349,1
110304,1
20601,1
164547,0
150875,1
123578,1
163321,0
109004,1
98504,0
42115,0
66259,1
421,0
150258,0
1943,1
154491,1
53698,0
3330,1
153118,0
164299,0
143902,1
24435,0
21606,0
89951,1
102602,0
80104,1
54391,1
92542,0
187740,0
144789,0
161079,0
113217,0
45073,0
64508,0
103432,0
41726,0
158976,1
188890,1
160238,0
134132,0
161894,0
15782,0
7968,0
41409,0
56565,1
150929,0
77789,0
81384,0
126175,1
88445,0
91914,0
51485,1
55217,0
107805,1
180379,1
54232,0
34924,1
46057,0
181433,0
79100,0
134899,0
134257,0
153885,1
95964,1
169487,0
8595,0
84988,1
69592,1
194223,1
64111,0
35545,1
88955,0
52067,0
92782,1
178939,1
108224,0
18483,0
44043,1
81891,1
191827,0
165160,1
64412,1
40773,1
115237,1
28083,1
88699,0
181864,1
152585,0
17407,0
9579,1
119648,1
154680,0
80616,1
15598,1
42404,0
28331,1
42189,0
130820,0
84671,0
82291,1
177935,0
134794,1
51555,1
12474,0
136111,0
45570,1
5280,0
124232,0
67838,1
23827,0
161655,0
91567,0
143749,0
42069,1
64459,0
186728,0
135523,0
117994,0
120763,0
109552,0
123044,1
45549,1
36050,0
105423,1
77153,1
155045,0
61387,1
33120,1
160056,0
48181,0
60517,1
135627,1
165109,0
107820,1
138156,1
132863,1
51106,0
134939,0
24912,1
27017,1
119498,0
304,1
62023,1
72317,0
124274,0
86172,1
180796,1
191112,0
180144,1
132855,0
125512,0
79901,1
136661,0
54592,1
174944,1
118392,1
29674,0
104286,0
12477,1
21162,1
144282,1
128724,1
27054,0
198656,0
192092,0
192106,1
131116,0
9481,1
154944,1
132938,0
175233,0
104049,0
31123,1
59260,1
164911,1
129291,1
133402,1
36765,1
2281,1
90528,1
109401,0
38137,1
179083,1
33361,1
184029,0
156900,0
109664,0
20899,0
77380,0
132109,0
26090,0
82744,0
64851,1
155938,1
7699,1
29341,1
115278,1
134857,1
71890,0
195264,0
76013,0
175328,0
75606,1
127644,1
93001,1
182678,0
167372,1
25764,0
108902,0
183007,1
47489,0
94818,0
155481,0
130770,0
152168,1
840,1
155241,0
51351,1
72349,1
155102,0
76346,0
132563,0
29156,0
134710,0
86570,0
126957,1
71149,0
186386,1
28893,1
134114,0
66848,0
74532,1
29527,0
82148,1
174506,1
33887,1
105113,0
197738,0
114776,1
42388,1
138061,1
31787,1
74641,0
168999,0
160226,0
65439,0
81325,1
26248,1
92063,1
75663,0
18610,0
193963,1
84529,0
135181,1
114008,1
67469,1
178889,1
67654,1
132752,0
69999,1
47976,1
16098,1
26170,0
160611,0
95210,0
73823,1
171135,0
29423,0
172669,1
82671,1
192280,0
165864,1
109953,0
98187,1
18601,1
110236,1
13569,1
41094,0
30257,1
146694,1
176555,1
62566,0
8006,1
106450,1
75815,0
188726,1
76541,1
108129,1
13730,1
57803,0
188808,1
157720,0
111827,0
39463,0
30535,0
66432,1
1,0
157800,0
112651,0
132068,0
160927,1
112578,0
28881,1
44771,1
88424,1
11799,0
6171,0
88490,0
117939,1
122984,1
26199,0
157502,0
158068,0
62719,1
98058,1
43903,1
140949,0
83470,0
18470,0
93730,0
76006,0
14267,1
45015,1
55397,0
149180,1
107426,1
81035,0
77035,1
198667,1
148772,0
14616,0
13152,1
21031,0
157868,1
77790,0
128276,0
99100,1
90929,0
53357,1
81217,0
108648,1
167332,1
27471,1
183101,1
85928,1
194492,0
90880,0
124409,1
35118,0
107760,0
109056,0
101000,1
37743,1
96244,0
158093,1
77721,1
119322,1
101549,1
108993,0
107860,0
86986,1
47753,0
150308,0
173107,1
46023,1
147598,1
102366,0
124688,1
13418,0
71818,1
36641,0
185601,1
196336,0
197186,0
61601,1
63571,0
144583,1
188463,0
66270,0
143633,0
71712,1
152468,1
32620,0
63648,1
15890,1
137659,1
61353,0
70401,0
41415,1
33249,0
105047,0
101399,0
143891,1
94410,1
46883,1
121728,0
91398,1
187012,0
191910,1
146061,1
137239,0
131740,0
154651,1
92899,0
144027,1
6523,1
163843,0
111811,1
124942,1
45724,1
143360,1
47794,1
65502,0
71051,1
134903,0
180463,0
67966,1
103003,1
161394,0
145886,0
69447,1
65049,0
165904,1
58422,1
57308,1
185635,0
61068,1
61860,1
74206,1
151326,0
163221,0
96492,1
160929,0
80282,1
146028,0
179312,1
46617,0
8668,0
184279,1
151601,1
155718,1
37306,1
188530,0
79608,0
146021,1
184506,1
5909,0
115805,0
88795,1
155068,1
184346,0
122280,1
27872,0
12295,0
45322,0
74652,0
181771,0
95579,1
1263,0
70684,0
43723,0
184230,0
173499,0
99779,0
81823,1
82835,1
161264,1
140038,0
153374,0
169596,0
61824,1
42448,1
30909,1
69369,1
151634,0
188248,0
69390,1
76687,1
16920,0
146904,0
145659,0
61442,0
14908,1
172775,0
134817,1
93193,0
53646,1
26869,1
37278,0
169260,1
166817,0
94386,1
186601,1
50224,1
172688,1
137138,1
63374,0
163086,1
156273,0
143581,1
126738,0
23728,1
24539,0
